reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90
06;2020-06-10;3;2;5;14;9;23;29
06;2020-06-10;3;3;6;14;7;21;39
06;2020-06-10;4;2;6;9;4;13;49
06;2020-06-10;2;1;3;4;3;8;59
06;2020-06-10;0;0;0;5;1;6;69
06;2020-06-10;1;0;1;2;0;2;79
06;2020-06-10;0;0;0;0;0;0;89
06;2020-06-10;0;0;0;0;0;0;90
06;2020-06-10;14;10;24;72;52;125;0
07;2020-06-10;0;0;0;0;0;0;09
07;2020-06-10;0;0;0;0;0;3;19
07;2020-06-10;0;0;0;0;0;4;29
07;2020-06-10;0;0;0;0;0;0;39
07;2020-06-10;0;0;0;0;0;0;49
07;2020-06-10;0;0;0;0;0;1;59
07;2020-06-10;0;0;0;0;0;0;69
07;2020-06-10;0;0;0;0;0;3;79
07;2020-06-10;0;0;0;0;0;1;89
07;2020-06-10;0;0;0;0;0;0;90
07;2020-06-10;0;0;0;0;0;12;0
08;2020-06-10;0;0;0;0;1;1;09
08;2020-06-10;0;0;0;1;0;2;19
08;2020-06-10;0;0;0;0;1;2;29
08;2020-06-10;0;0;0;1;2;4;39
08;2020-06-10;0;0;0;0;1;1;49
08;2020-06-10;0;0;0;1;0;1;59
08;2020-06-10;0;0;0;0;0;2;69
08;2020-06-10;0;0;0;0;0;0;79
08;2020-06-10;0;0;0;0;0;0;89
08;2020-06-10;0;0;0;0;0;0;90
08;2020-06-10;0;0;0;3;5;13;0
11;2020-06-10;1;5;6;165;170;372;09
11;2020-06-10;2;5;8;198;215;448;19
11;2020-06-10;7;10;18;587;514;1191;29
11;2020-06-10;11;12;25;692;571;1377;39
11;2020-06-10;6;6;15;586;572;1254;49
11;2020-06-10;8;10;21;619;541;1253;59
11;2020-06-10;8;5;13;527;530;1122;69
11;2020-06-10;8;9;17;361;455;854;79
11;2020-06-10;9;7;17;337;231;589;89
11;2020-06-10;4;2;6;177;59;239;90
11;2020-06-10;64;71;146;4250;3864;8721;0
24;2020-06-10;0;0;0;14;28;49;09
24;2020-06-10;0;1;1;40;25;70;19
24;2020-06-10;0;0;0;87;54;147;29
24;2020-06-10;1;0;1;95;45;148;39
24;2020-06-10;1;0;1;85;67;158;49
24;2020-06-10;2;0;2;80;61;147;59
24;2020-06-10;0;1;2;63;81;148;69
24;2020-06-10;1;0;1;77;68;148;79
24;2020-06-10;0;1;1;67;58;127;89
24;2020-06-10;0;0;0;40;12;53;90
24;2020-06-10;5;3;9;648;499;1195;0
27;2020-06-10;0;0;2;23;18;68;09
27;2020-06-10;0;0;1;37;34;107;19
27;2020-06-10;0;2;4;94;46;180;29
27;2020-06-10;0;0;0;98;57;227;39
27;2020-06-10;1;0;3;84;61;218;49
27;2020-06-10;1;0;2;97;83;240;59
27;2020-06-10;0;0;0;86;77;220;69
27;2020-06-10;0;2;2;72;87;199;79
27;2020-06-10;1;2;3;88;64;176;89
27;2020-06-10;1;0;1;72;29;111;90
27;2020-06-10;4;6;18;751;556;1746;0
28;2020-06-10;0;0;0;23;28;60;09
28;2020-06-10;1;0;1;42;35;91;19
28;2020-06-10;0;0;0;67;43;149;29
28;2020-06-10;1;1;2;81;60;173;39
28;2020-06-10;0;0;1;91;44;154;49
28;2020-06-10;0;0;0;80;66;171;59
28;2020-06-10;0;0;0;70;86;193;69
28;2020-06-10;2;0;2;75;66;167;79
28;2020-06-10;1;0;1;117;54;194;89
28;2020-06-10;0;0;0;75;23;104;90
28;2020-06-10;5;1;7;721;505;1456;0
32;2020-06-10;3;3;6;71;93;202;09
32;2020-06-10;0;3;4;96;80;254;19
32;2020-06-10;3;4;10;179;145;447;29
32;2020-06-10;8;3;14;225;170;544;39
32;2020-06-10;1;3;6;204;176;515;49
32;2020-06-10;2;1;8;161;162;492;59
32;2020-06-10;2;2;5;152;168;419;69
32;2020-06-10;4;1;5;127;125;309;79
32;2020-06-10;3;3;9;139;91;271;89
32;2020-06-10;0;1;2;89;21;126;90
32;2020-06-10;26;24;69;1443;1231;3579;0
44;2020-06-10;0;1;1;54;72;167;09
44;2020-06-10;3;0;3;116;119;371;19
44;2020-06-10;4;6;13;216;149;501;29
44;2020-06-10;2;2;6;209;155;510;39
44;2020-06-10;3;0;4;206;165;512;49
44;2020-06-10;3;1;5;233;190;601;59
44;2020-06-10;5;7;13;203;216;597;69
44;2020-06-10;5;3;11;194;202;533;79
44;2020-06-10;4;2;8;208;129;412;89
44;2020-06-10;3;2;6;118;38;184;90
44;2020-06-10;32;24;70;1757;1435;4388;0
52;2020-06-10;0;0;1;50;63;145;09
52;2020-06-10;2;0;2;65;60;158;19
52;2020-06-10;5;7;13;101;91;242;29
52;2020-06-10;1;0;1;101;82;243;39
52;2020-06-10;0;2;3;84;81;218;49
52;2020-06-10;1;2;3;87;93;236;59
52;2020-06-10;0;0;0;54;72;166;69
52;2020-06-10;0;1;1;49;55;145;79
52;2020-06-10;0;1;1;79;60;171;89
52;2020-06-10;1;0;2;41;25;82;90
52;2020-06-10;10;13;27;711;682;1806;0
53;2020-06-10;0;0;0;30;48;81;09
53;2020-06-10;0;0;0;31;36;67;19
53;2020-06-10;0;0;0;79;60;139;29
53;2020-06-10;0;0;0;66;50;116;39
53;2020-06-10;0;1;1;67;54;123;49
53;2020-06-10;1;1;2;62;62;129;59
53;2020-06-10;0;0;0;55;55;111;69
53;2020-06-10;0;1;1;48;58;106;79
53;2020-06-10;0;0;0;46;29;75;89
53;2020-06-10;0;1;1;26;8;34;90
53;2020-06-10;1;4;5;510;460;981;0
75;2020-06-10;0;0;0;48;59;128;09
75;2020-06-10;0;0;0;84;81;216;19
75;2020-06-10;1;2;4;129;135;320;29
75;2020-06-10;1;0;1;122;96;264;39
75;2020-06-10;1;1;2;148;125;311;49
75;2020-06-10;1;1;2;135;111;289;59
75;2020-06-10;2;0;2;144;130;313;69
75;2020-06-10;1;0;1;139;143;311;79
75;2020-06-10;0;2;2;117;73;203;89
75;2020-06-10;0;0;0;124;40;170;90
75;2020-06-10;7;6;14;1190;993;2525;0
76;2020-06-10;1;1;2;57;76;149;09
76;2020-06-10;3;0;4;110;99;234;19
76;2020-06-10;2;3;6;184;141;356;29
76;2020-06-10;2;2;5;192;155;379;39
76;2020-06-10;4;2;7;215;183;423;49
76;2020-06-10;4;7;11;233;176;436;59
76;2020-06-10;2;3;5;191;186;395;69
76;2020-06-10;1;2;3;165;166;367;79
76;2020-06-10;1;0;1;142;76;240;89
76;2020-06-10;1;0;1;79;35;123;90
76;2020-06-10;21;20;45;1569;1295;3105;0
84;2020-06-10;1;0;1;78;97;205;09
84;2020-06-10;0;1;1;110;119;266;19
84;2020-06-10;3;1;4;241;165;467;29
84;2020-06-10;4;2;7;249;170;488;39
84;2020-06-10;1;1;2;190;172;424;49
84;2020-06-10;1;1;4;253;194;501;59
84;2020-06-10;1;1;2;189;215;452;69
84;2020-06-10;2;1;3;178;184;398;79
84;2020-06-10;4;2;6;171;115;303;89
84;2020-06-10;3;0;3;133;44;181;90
84;2020-06-10;20;10;33;1792;1475;3685;0
93;2020-06-10;0;1;1;45;83;163;09
93;2020-06-10;1;2;3;71;88;225;19
93;2020-06-10;2;2;4;170;121;424;29
93;2020-06-10;1;4;5;182;131;426;39
93;2020-06-10;1;3;5;166;147;443;49
93;2020-06-10;2;3;5;204;193;518;59
93;2020-06-10;1;2;5;168;202;481;69
93;2020-06-10;1;1;2;179;193;470;79
93;2020-06-10;1;1;4;183;131;355;89
93;2020-06-10;2;0;4;83;32;132;90
93;2020-06-10;12;19;38;1451;1321;3637;0
94;2020-06-10;0;0;0;1;3;5;09
94;2020-06-10;0;0;0;1;5;7;19
94;2020-06-10;0;0;0;9;4;15;29
94;2020-06-10;0;0;0;12;7;22;39
94;2020-06-10;0;0;0;10;6;20;49
94;2020-06-10;0;0;1;12;14;33;59
94;2020-06-10;0;0;0;16;16;35;69
94;2020-06-10;0;0;0;10;14;26;79
94;2020-06-10;0;0;0;12;7;19;89
94;2020-06-10;0;0;0;4;0;4;90
94;2020-06-10;0;0;1;87;76;188;0
01;2020-06-11;0;0;0;0;0;0;09
01;2020-06-11;0;0;0;1;2;17;19
01;2020-06-11;0;0;0;2;3;40;29
01;2020-06-11;0;0;0;2;2;23;39
01;2020-06-11;0;0;0;5;3;27;49
01;2020-06-11;0;0;0;0;0;22;59
01;2020-06-11;0;0;0;4;4;32;69
01;2020-06-11;0;0;0;3;1;9;79
01;2020-06-11;0;0;0;1;0;2;89
01;2020-06-11;0;0;0;0;0;0;90
01;2020-06-11;0;0;0;18;15;172;0
02;2020-06-11;0;0;0;4;2;6;09
02;2020-06-11;0;0;0;10;7;17;19
02;2020-06-11;2;0;2;17;10;28;29
02;2020-06-11;0;0;0;13;3;17;39
02;2020-06-11;0;0;0;7;13;20;49
02;2020-06-11;0;0;0;17;11;28;59
02;2020-06-11;0;0;0;10;7;17;69
02;2020-06-11;0;0;0;9;5;14;79
02;2020-06-11;0;0;0;4;1;5;89
02;2020-06-11;0;0;0;1;0;1;90
02;2020-06-11;2;0;2;92;59;153;0
03;2020-06-11;0;1;1;8;8;16;09
03;2020-06-11;0;1;1;7;6;13;19
03;2020-06-11;5;5;10;28;12;40;29
03;2020-06-11;8;4;12;48;19;67;39
03;2020-06-11;1;0;1;14;10;24;49
03;2020-06-11;2;3;5;22;18;40;59
03;2020-06-11;0;3;3;7;17;24;69
03;2020-06-11;4;2;6;6;9;15;79
03;2020-06-11;1;1;2;4;9;13;89
03;2020-06-11;0;0;0;2;2;4;90
03;2020-06-11;21;20;41;146;110;256;0
04;2020-06-11;0;0;0;1;3;5;09
04;2020-06-11;0;0;0;27;29;56;19
04;2020-06-11;0;0;0;51;71;124;29
04;2020-06-11;0;0;0;24;18;42;39
04;2020-06-11;0;0;0;19;31;50;49
04;2020-06-11;0;0;0;27;23;50;59
04;2020-06-11;0;0;0;19;19;38;69
04;2020-06-11;0;0;0;14;12;27;79
04;2020-06-11;0;0;0;8;6;14;89
04;2020-06-11;0;0;0;1;1;2;90
04;2020-06-11;0;0;0;191;213;408;0
05;2020-06-11;0;0;0;0;0;0;09
05;2020-06-11;0;0;0;0;0;0;19
05;2020-06-11;0;0;0;0;0;0;29
05;2020-06-11;0;0;0;0;0;0;39
05;2020-06-11;0;0;0;0;0;0;49
05;2020-06-11;0;0;0;0;0;0;59
05;2020-06-11;0;0;0;0;0;0;69
05;2020-06-11;0;0;0;0;0;0;79
05;2020-06-11;0;0;0;0;0;0;89
05;2020-06-11;0;0;0;0;0;0;90
05;2020-06-11;0;0;0;0;0;0;0
06;2020-06-11;0;2;2;9;5;14;09
06;2020-06-11;0;1;1;2;3;5;19
06;2020-06-11;5;5;10;10;13;23;29
06;2020-06-11;5;3;8;16;18;34;39
06;2020-06-11;0;2;2;2;11;13;49
06;2020-06-11;3;1;4;9;5;14;59
06;2020-06-11;0;0;0;2;2;4;69
06;2020-06-11;0;1;1;2;4;6;79
06;2020-06-11;0;0;0;0;0;0;89
06;2020-06-11;0;0;0;0;0;0;90
06;2020-06-11;13;15;28;52;61;113;0
07;2020-06-11;0;0;0;0;0;0;09
07;2020-06-11;0;0;0;0;0;0;19
07;2020-06-11;0;0;0;0;0;0;29
07;2020-06-11;0;0;0;0;0;0;39
07;2020-06-11;0;0;0;0;0;0;49
07;2020-06-11;0;0;0;0;0;2;59
07;2020-06-11;0;0;0;0;0;2;69
07;2020-06-11;0;0;0;0;0;0;79
07;2020-06-11;0;0;0;0;0;0;89
07;2020-06-11;0;0;0;0;0;0;90
07;2020-06-11;0;0;0;0;0;4;0
08;2020-06-11;0;0;0;0;0;0;09
08;2020-06-11;0;0;0;0;0;1;19
08;2020-06-11;0;0;0;0;0;0;29
08;2020-06-11;0;0;0;1;1;2;39
08;2020-06-11;0;0;0;0;1;1;49
08;2020-06-11;0;0;0;1;1;2;59
08;2020-06-11;0;0;0;0;1;1;69
08;2020-06-11;0;0;0;1;0;1;79
08;2020-06-11;0;0;0;0;0;0;89
08;2020-06-11;0;0;0;0;0;0;90
08;2020-06-11;0;0;0;3;4;8;0
11;2020-06-11;1;6;7;182;182;399;09
11;2020-06-11;7;3;11;196;223;472;19
11;2020-06-11;7;4;14;525;371;1009;29
11;2020-06-11;11;2;13;677;479;1277;39
11;2020-06-11;5;4;10;568;515;1175;49
11;2020-06-11;8;9;18;576;465;1130;59
11;2020-06-11;5;10;15;408;437;925;69
11;2020-06-11;2;6;8;348;352;744;79
11;2020-06-11;2;2;4;271;192;496;89
11;2020-06-11;2;1;3;156;50;211;90
11;2020-06-11;50;47;103;3908;3267;7854;0
24;2020-06-11;0;0;0;16;19;36;09
24;2020-06-11;0;0;0;29;31;60;19
24;2020-06-11;2;0;2;54;39;97;29
24;2020-06-11;2;0;2;67;44;114;39
24;2020-06-11;2;1;3;63;46;116;49
24;2020-06-11;1;1;2;77;55;135;59
24;2020-06-11;0;1;1;54;79;138;69
24;2020-06-11;0;0;0;62;63;128;79
24;2020-06-11;0;2;2;60;53;115;89
24;2020-06-11;1;0;1;39;21;60;90
24;2020-06-11;8;5;13;521;450;999;0
27;2020-06-11;0;0;0;16;28;60;09
27;2020-06-11;1;0;1;27;40;93;19
27;2020-06-11;0;1;2;70;69;174;29
27;2020-06-11;0;0;0;78;69;195;39
27;2020-06-11;0;0;1;66;50;166;49
27;2020-06-11;1;0;1;81;61;193;59
27;2020-06-11;0;0;0;68;75;183;69
27;2020-06-11;1;1;2;77;68;190;79
27;2020-06-11;0;1;1;104;70;204;89
27;2020-06-11;0;0;0;57;14;81;90
27;2020-06-11;3;3;8;644;544;1539;0
28;2020-06-11;0;1;1;24;15;44;09
28;2020-06-11;0;0;1;26;38;80;19
28;2020-06-11;2;0;4;75;36;143;29
28;2020-06-11;2;1;3;73;46;149;39
28;2020-06-11;1;1;2;57;54;133;49
28;2020-06-11;0;0;0;73;60;156;59
28;2020-06-11;0;0;0;76;65;154;69
28;2020-06-11;0;0;0;58;72;142;79
28;2020-06-11;1;0;1;76;50;134;89
28;2020-06-11;0;0;0;41;29;71;90
28;2020-06-11;6;3;12;579;465;1206;0
32;2020-06-11;2;2;6;82;81;221;09
32;2020-06-11;1;2;5;108;65;245;19
32;2020-06-11;3;0;6;193;207;546;29
32;2020-06-11;4;2;11;196;167;554;39
32;2020-06-11;4;5;10;173;145;510;49
32;2020-06-11;1;3;7;158;139;498;59
32;2020-06-11;1;0;4;130;131;454;69
32;2020-06-11;3;1;4;74;91;299;79
32;2020-06-11;2;1;8;117;94;297;89
32;2020-06-11;1;0;3;69;28;121;90
32;2020-06-11;22;16;64;1300;1148;3745;0
44;2020-06-11;0;3;4;66;85;202;09
44;2020-06-11;0;1;1;83;95;251;19
44;2020-06-11;4;4;9;213;140;465;29
44;2020-06-11;6;3;11;210;147;513;39
44;2020-06-11;4;3;7;242;166;597;49
44;2020-06-11;9;2;13;235;182;612;59
44;2020-06-11;1;0;1;189;217;582;69
44;2020-06-11;2;3;5;193;176;485;79
44;2020-06-11;2;2;4;218;153;437;89
44;2020-06-11;3;0;3;121;39;172;90
44;2020-06-11;31;21;58;1770;1400;4316;0
52;2020-06-11;0;0;0;47;71;145;09
52;2020-06-11;1;0;1;64;56;153;19
52;2020-06-11;1;0;2;71;52;181;29
52;2020-06-11;2;0;2;94;62;205;39
52;2020-06-11;0;1;2;97;86;244;49
52;2020-06-11;1;0;1;73;50;171;59
52;2020-06-11;0;2;2;58;48;144;69
52;2020-06-11;0;0;0;54;63;146;79
52;2020-06-11;0;1;1;62;64;155;89
52;2020-06-11;2;0;3;42;17;87;90
52;2020-06-11;7;4;14;662;569;1631;0
53;2020-06-11;0;0;0;14;29;49;09
53;2020-06-11;0;0;0;38;25;66;19
53;2020-06-11;0;0;0;54;59;114;29
53;2020-06-11;0;0;0;80;54;135;39
53;2020-06-11;0;0;0;76;44;122;49
53;2020-06-11;0;0;0;68;43;112;59
53;2020-06-11;0;0;0;47;42;89;69
53;2020-06-11;0;0;0;27;42;70;79
53;2020-06-11;0;0;0;50;18;68;89
53;2020-06-11;0;0;0;25;8;33;90
53;2020-06-11;0;0;0;479;364;858;0
75;2020-06-11;0;1;1;44;42;112;09
75;2020-06-11;0;0;0;61;52;137;19
75;2020-06-11;1;0;1;181;104;325;29
75;2020-06-11;0;1;1;145;110;290;39
75;2020-06-11;3;0;4;175;99;310;49
75;2020-06-11;3;0;3;167;125;325;59
75;2020-06-11;0;1;1;151;117;305;69
75;2020-06-11;0;1;1;108;128;260;79
75;2020-06-11;0;0;0;88;65;170;89
75;2020-06-11;0;0;0;30;24;59;90
75;2020-06-11;7;4;12;1151;866;2294;0
76;2020-06-11;5;0;5;55;60;124;09
76;2020-06-11;3;1;5;85;94;203;19
76;2020-06-11;4;5;9;176;115;320;29
76;2020-06-11;5;2;8;216;147;404;39
76;2020-06-11;4;3;8;222;157;438;49
76;2020-06-11;1;5;6;218;185;451;59
76;2020-06-11;1;3;4;190;181;398;69
76;2020-06-11;1;0;1;173;181;383;79
76;2020-06-11;1;0;1;164;112;294;89
76;2020-06-11;1;0;1;87;40;134;90
76;2020-06-11;26;19;48;1586;1272;3149;0
84;2020-06-11;1;0;1;90;88;216;09
84;2020-06-11;0;2;10;105;106;251;19
84;2020-06-11;3;1;4;199;123;391;29
84;2020-06-11;2;2;4;268;149;478;39
84;2020-06-11;3;1;7;200;161;408;49
84;2020-06-11;2;1;4;223;162;440;59
84;2020-06-11;3;2;5;172;148;359;69
84;2020-06-11;1;3;5;136;170;334;79
84;2020-06-11;4;2;6;149;115;286;89
84;2020-06-11;4;1;5;95;36;133;90
84;2020-06-11;23;15;51;1638;1259;3298;0
93;2020-06-11;1;3;5;50;60;131;09
93;2020-06-11;0;2;2;69;77;207;19
93;2020-06-11;1;3;4;134;162;415;29
93;2020-06-11;4;6;13;167;173;469;39
93;2020-06-11;1;8;12;180;203;551;49
93;2020-06-11;3;5;8;192;207;561;59
93;2020-06-11;2;1;8;195;180;508;69
93;2020-06-11;1;1;3;173;162;416;79
93;2020-06-11;1;0;3;161;115;351;89
93;2020-06-11;2;0;3;78;40;164;90
93;2020-06-11;16;29;61;1401;1381;3777;0
94;2020-06-11;0;0;0;3;0;3;09
94;2020-06-11;0;0;0;3;2;9;19
94;2020-06-11;0;0;0;1;9;16;29
94;2020-06-11;1;1;2;3;5;9;39
94;2020-06-11;1;0;1;10;3;15;49
94;2020-06-11;0;0;0;5;5;16;59
94;2020-06-11;0;0;0;6;11;19;69
94;2020-06-11;0;0;0;9;12;24;79
94;2020-06-11;0;0;0;7;7;14;89
94;2020-06-11;0;0;0;4;0;4;90
94;2020-06-11;2;1;3;51;54;129;0
01;2020-06-12;0;0;0;1;0;3;09
01;2020-06-12;0;0;0;5;3;31;19
01;2020-06-12;0;0;1;5;3;84;29
01;2020-06-12;0;0;0;2;1;43;39
01;2020-06-12;0;0;0;3;1;32;49
01;2020-06-12;0;0;1;13;5;61;59
01;2020-06-12;0;0;0;3;1;48;69
01;2020-06-12;0;0;1;1;2;18;79
01;2020-06-12;0;0;0;0;0;3;89
01;2020-06-12;0;0;0;0;0;0;90
01;2020-06-12;0;0;3;33;16;323;0
02;2020-06-12;0;0;0;2;2;4;09
02;2020-06-12;0;0;0;9;13;22;19
02;2020-06-12;1;0;1;24;19;44;29
02;2020-06-12;0;0;0;9;10;20;39
02;2020-06-12;0;0;0;15;11;28;49
02;2020-06-12;0;0;0;16;13;29;59
02;2020-06-12;0;0;0;10;10;20;69
02;2020-06-12;0;0;0;6;3;9;79
02;2020-06-12;0;0;0;8;1;9;89
02;2020-06-12;0;0;0;2;0;2;90
02;2020-06-12;1;0;1;101;83;188;0
03;2020-06-12;3;6;9;13;15;28;09
03;2020-06-12;5;2;7;15;14;29;19
03;2020-06-12;5;6;11;22;17;39;29
03;2020-06-12;10;9;19;35;24;59;39
03;2020-06-12;9;3;12;20;19;39;49
03;2020-06-12;3;5;8;15;18;33;59
03;2020-06-12;2;6;8;9;17;26;69
03;2020-06-12;1;3;4;1;5;6;79
03;2020-06-12;3;1;4;3;2;5;89
03;2020-06-12;0;0;0;0;1;1;90
03;2020-06-12;41;41;82;133;132;265;0
04;2020-06-12;1;0;1;8;7;15;09
04;2020-06-12;0;1;1;28;20;48;19
04;2020-06-12;1;0;1;30;47;77;29
04;2020-06-12;0;0;0;38;35;75;39
04;2020-06-12;0;0;0;27;29;57;49
04;2020-06-12;0;1;1;40;34;77;59
04;2020-06-12;0;0;0;42;39;84;69
04;2020-06-12;0;0;0;22;18;40;79
04;2020-06-12;0;0;0;18;10;28;89
04;2020-06-12;0;0;0;4;1;5;90
04;2020-06-12;2;2;4;257;240;506;0
05;2020-06-12;0;0;0;0;0;0;09
05;2020-06-12;0;0;0;0;0;0;19
05;2020-06-12;0;0;0;0;0;0;29
05;2020-06-12;0;0;0;0;0;0;39
05;2020-06-12;0;0;0;0;0;0;49
05;2020-06-12;0;0;0;0;0;0;59
05;2020-06-12;0;0;0;0;0;0;69
05;2020-06-12;0;0;0;0;0;0;79
05;2020-06-12;0;0;0;0;0;0;89
05;2020-06-12;0;0;0;0;0;0;90
05;2020-06-12;0;0;0;0;0;0;0
06;2020-06-12;0;1;1;8;6;14;09
06;2020-06-12;3;0;3;6;4;10;19
06;2020-06-12;1;0;2;11;13;26;29
06;2020-06-12;2;5;7;12;24;36;39
06;2020-06-12;0;1;1;5;13;18;49
06;2020-06-12;0;2;2;1;7;8;59
06;2020-06-12;1;2;3;2;6;8;69
06;2020-06-12;0;0;0;1;4;5;79
06;2020-06-12;0;0;0;0;1;1;89
06;2020-06-12;0;0;0;1;0;1;90
06;2020-06-12;7;11;19;47;78;127;0
07;2020-06-12;0;0;0;0;0;0;09
07;2020-06-12;0;0;0;0;0;2;19
07;2020-06-12;0;0;0;0;0;0;29
07;2020-06-12;0;0;0;0;0;6;39
07;2020-06-12;0;0;0;0;1;1;49
07;2020-06-12;0;0;0;0;0;5;59
07;2020-06-12;0;0;0;0;0;0;69
07;2020-06-12;0;0;0;0;0;1;79
07;2020-06-12;0;0;0;0;0;0;89
07;2020-06-12;0;0;0;0;0;0;90
07;2020-06-12;0;0;0;0;1;15;0
08;2020-06-12;0;0;0;0;0;0;09
08;2020-06-12;0;0;0;1;0;2;19
08;2020-06-12;0;0;0;0;0;0;29
08;2020-06-12;0;0;0;1;1;4;39
08;2020-06-12;0;0;0;0;0;0;49
08;2020-06-12;0;0;0;3;0;5;59
08;2020-06-12;0;0;0;0;0;0;69
08;2020-06-12;0;0;0;1;1;2;79
08;2020-06-12;0;0;0;0;0;0;89
08;2020-06-12;0;0;0;0;0;0;90
08;2020-06-12;0;0;0;6;2;13;0
11;2020-06-12;0;5;5;178;239;447;09
11;2020-06-12;6;6;12;235;224;506;19
11;2020-06-12;13;9;25;497;379;963;29
11;2020-06-12;9;14;23;633;515;1233;39
11;2020-06-12;7;9;16;602;486;1183;49
11;2020-06-12;7;12;20;597;497;1168;59
11;2020-06-12;6;6;12;503;470;1040;69
11;2020-06-12;4;8;13;458;386;898;79
11;2020-06-12;9;2;11;369;199;586;89
11;2020-06-12;16;2;18;177;50;229;90
11;2020-06-12;77;73;156;4251;3447;8260;0
24;2020-06-12;1;2;3;25;27;54;09
24;2020-06-12;1;0;1;54;61;119;19
24;2020-06-12;0;0;0;71;52;127;29
24;2020-06-12;1;0;1;87;53;144;39
24;2020-06-12;1;0;1;86;64;153;49
24;2020-06-12;0;0;0;80;77;161;59
24;2020-06-12;2;0;2;77;104;189;69
24;2020-06-12;0;0;0;91;104;197;79
24;2020-06-12;1;0;1;82;64;146;89
24;2020-06-12;0;0;0;48;17;65;90
24;2020-06-12;7;2;9;701;623;1355;0
27;2020-06-12;0;0;0;22;23;72;09
27;2020-06-12;1;0;2;34;36;100;19
27;2020-06-12;3;0;4;70;50;172;29
27;2020-06-12;0;1;1;81;66;193;39
27;2020-06-12;1;0;2;93;68;213;49
27;2020-06-12;1;2;3;89;71;202;59
27;2020-06-12;0;0;0;88;99;242;69
27;2020-06-12;0;0;0;95;116;249;79
27;2020-06-12;0;0;3;123;70;219;89
27;2020-06-12;0;0;0;62;23;90;90
27;2020-06-12;6;3;15;757;622;1752;0
28;2020-06-12;0;0;0;30;24;67;09
28;2020-06-12;1;0;1;39;46;98;19
28;2020-06-12;2;4;6;86;64;174;29
28;2020-06-12;2;0;2;89;63;192;39
28;2020-06-12;0;2;2;78;74;181;49
28;2020-06-12;0;0;0;95;79;209;59
28;2020-06-12;2;0;2;81;103;217;69
28;2020-06-12;0;0;0;91;105;228;79
28;2020-06-12;0;1;1;108;41;170;89
28;2020-06-12;0;0;0;64;17;91;90
28;2020-06-12;7;7;14;761;616;1627;0
32;2020-06-12;1;0;1;78;90;250;09
32;2020-06-12;0;0;0;92;97;265;19
32;2020-06-12;1;2;5;184;130;463;29
32;2020-06-12;3;0;3;180;138;470;39
32;2020-06-12;0;1;6;191;147;504;49
32;2020-06-12;1;0;6;151;157;481;59
32;2020-06-12;2;5;8;163;162;446;69
32;2020-06-12;1;1;2;126;152;394;79
32;2020-06-12;1;0;1;144;85;312;89
32;2020-06-12;5;0;5;92;27;168;90
32;2020-06-12;15;9;37;1401;1185;3753;0
44;2020-06-12;0;1;4;56;71;188;09
44;2020-06-12;1;2;6;113;95;328;19
44;2020-06-12;5;2;8;256;243;698;29
44;2020-06-12;4;2;8;320;227;832;39
44;2020-06-12;4;4;8;288;191;799;49
44;2020-06-12;2;3;6;311;251;925;59
44;2020-06-12;0;2;3;243;232;772;69
44;2020-06-12;6;3;10;221;213;651;79
44;2020-06-12;4;0;6;190;136;447;89
44;2020-06-12;1;0;1;105;34;166;90
44;2020-06-12;27;19;60;2103;1693;5806;0
52;2020-06-12;0;0;2;54;38;133;09
52;2020-06-12;0;2;2;58;61;176;19
52;2020-06-12;2;1;4;81;60;247;29
52;2020-06-12;1;0;1;116;67;285;39
52;2020-06-12;4;0;4;111;62;242;49
52;2020-06-12;4;0;6;106;66;223;59
52;2020-06-12;2;1;3;68;67;205;69
52;2020-06-12;0;2;2;64;69;187;79
52;2020-06-12;0;0;0;89;68;185;89
52;2020-06-12;0;0;0;60;21;94;90
52;2020-06-12;13;6;24;807;579;1977;0
53;2020-06-12;0;1;1;30;38;78;09
53;2020-06-12;0;0;0;46;41;88;19
53;2020-06-12;0;0;0;65;45;113;29
53;2020-06-12;1;0;1;60;46;110;39
53;2020-06-12;0;0;0;49;40;90;49
53;2020-06-12;0;0;0;62;63;125;59
53;2020-06-12;1;0;1;64;62;126;69
53;2020-06-12;0;0;0;59;57;117;79
53;2020-06-12;0;0;0;70;40;110;89
53;2020-06-12;0;0;0;32;11;44;90
53;2020-06-12;2;1;3;537;443;1001;0
75;2020-06-12;0;0;0;56;68;148;09
75;2020-06-12;0;0;0;107;96;249;19
75;2020-06-12;0;0;1;133;107;296;29
75;2020-06-12;0;1;1;115;87;246;39
75;2020-06-12;1;0;2;147;118;304;49
75;2020-06-12;1;1;2;160;91;293;59
75;2020-06-12;1;0;1;143;132;321;69
75;2020-06-12;0;1;1;116;113;267;79
75;2020-06-12;1;0;1;102;77;202;89
75;2020-06-12;0;0;0;58;21;83;90
75;2020-06-12;4;3;9;1137;910;2409;0
76;2020-06-12;3;1;4;62;69;148;09
76;2020-06-12;2;5;7;106;119;243;19
76;2020-06-12;3;7;10;206;165;411;29
76;2020-06-12;1;1;2;199;173;399;39
76;2020-06-12;10;3;13;193;163;389;49
76;2020-06-12;2;3;5;227;208;472;59
76;2020-06-12;1;1;2;228;236;500;69
76;2020-06-12;0;0;0;244;255;538;79
76;2020-06-12;2;0;2;205;135;366;89
76;2020-06-12;0;0;0;106;38;155;90
76;2020-06-12;24;21;45;1776;1561;3622;0
